xx,yy,OBJECTID,Description,ParkType,Car_Park,Dog_Off_Leash_Area,Electric_BBQ,Picnic_Set,Rubbish_Bins,Shelter,Toilets,Water_Fountain,Basketball_Court,Play_Equipment,Playground_Area,Skate_Park,Exercise_Equipment,Suburb,ADDRESS,APS
508908.5733,6989732.1354,1169,Kite Canal Park,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,NEWPORT,220 GRIFFITH ROAD NEWPORT,NO
502079.0218,6992202.3741,1170,Deception Bay Scenic Reserve,Park\Linear Linkage,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,DECEPTION BAY,11 MACARTHUR CRESCENT DECEPTION BAY,NO
502820.2069,6993468.1486,1171,Apex Park (Deception Bay),Park\District Recrea,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,DECEPTION BAY,49-57 CAPTAIN COOK PARADE DECEPTION BAY,NO
496717.8126,6985196.2508,1172,Sir Albert Jennings Park,Park\Local Recreatio,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,PETRIE,13 MACQUARIE DRIVE PETRIE,NO
504483.7706,6982876.7441,1173,Dohles Rocks Foreshore,Park\Local Foreshore,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,,,No
504456.8316,6988949.8957,1174,Tacoma Park,Park\Local Recreatio,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,ROTHWELL,64 MCKILLOP STREET ROTHWELL,NO
498143.8711,6994473.9488,1175,Hunt Road Park,Park\Amenity Park,No,No,No,No,No,No,No,No,No,No,No,No,No,BURPENGARY,Lot 21 OLD GYMPIE ROAD BURPENGARY,NO
510203.7046,6990016.836,1176,Gannet Canal Park,Park\Amenity Park,No,No,No,No,No,No,No,No,No,No,No,No,No,NEWPORT,138A ASHMOLE ROAD NEWPORT,NO
498183.8307,6977858.1567,1177,Garret Street Park,Park\Local Recreatio,No,No,No,No,No,No,No,No,No,No,No,No,No,BRENDALE,9 GARRET STREET BRENDALE,NO
496205.2821,6981440.4778,1178,Ron Versace Reserve,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,BRAY PARK,40 GILLAM CRESCENT BRAY PARK,NO
511387.9291,6988664.7378,1179,Rotary Park,Park\Regional Foresh,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,,,No
493608.2127,6969738.0281,1180,Pyang Park,Park\Local Recreatio,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,FERNY HILLS,24-32 PINDARI AVENUE FERNY HILLS,NO
496423.4205,7002207.8587,1181,Devine Court Sports Complex,Park\District Sports,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,MORAYFIELD,36 DEVINE COURT MORAYFIELD,NO
510098.6326,6990582.2815,1182,Morgan Park,Park\Local Recreatio,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,NEWPORT,2A NEWPORT DRIVE NEWPORT,NO
495124.9774,6975531.5788,1183,Rosmarin Avenue Reserve,Park\Local Recreatio,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,EATONS HILL,1 ROSMARIN AVENUE EATONS HILL,NO
492289.5586,7003692.0945,1184,Tara Grove Park,Park\Local Recreatio,No,No,No,No,No,No,No,No,No,No,No,No,No,BELLMERE,32 SWANN ROAD BELLMERE,NO
510062.1492,6989616.4135,1185,Spoonbill Canal Park (North),Park\Amenity Park,No,No,No,No,No,No,No,No,No,No,No,No,No,NEWPORT,126B ASHMOLE ROAD NEWPORT,NO
509013.682,6985504.4992,1186,Dalton Park,Park\Local Sports Pa,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,CLONTARF,46-56 MAINE ROAD CLONTARF,NO
498151.3434,6987500.605,1187,Ballard Park,Park\Local Recreatio,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,KALLANGUR,11 MARSDEN ROAD KALLANGUR,NO
498859.1394,6987537.2014,1188,Sheaves Road Park,Park\Linear Linkage,No,No,No,No,Yes,No,No,No,No,No,No,No,No,KALLANGUR,38 GLASS HOUSE CIRCUIT KALLANGUR,NO
495552.0549,6975212.0781,1189,Doug Stevens Reserve,Park\Linear Linkage,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,EATONS HILL,4 CABARITA CRESCENT EATONS HILL,NO
495032.6312,7006307.3312,1190,Argyll Street Reserve,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,CABOOLTURE,45 DANCES ROAD CABOOLTURE,NO
509964.8053,6990562.2506,1191,Pelican Canal Park,Park\Amenity Park,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,NEWPORT,7 NEWPORT DRIVE NEWPORT,NO
500063.964,6985330.5501,1192,11 Goodfellows Road,Park\Local Recreatio,No,No,No,No,No,No,No,No,No,No,No,No,No,KALLANGUR,18 DUFFIELD ROAD KALLANGUR,NO
492788.0266,7001952.7587,1193,Drainage Reserve (Caboolture R,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,MORAYFIELD,Lot 2 CABOOLTURE RIVER ROAD MORAYFIELD,YES
511158.4182,6987029.3991,1194,Sandy Lane Reserve,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,MARGATE,149B MARGATE PARADE MARGATE,NO
495638.856,7004598.4866,1195,"6 Lang Street, Caboolture",Park\Community Facil,No,No,No,No,No,No,No,No,No,No,No,No,No,CABOOLTURE,6 LANG STREET CABOOLTURE,NO
495679.4459,6996895.9473,1196,Orpheus Place Reserve,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,BURPENGARY,25A CONONDALE COURT BURPENGARY,NO
501258.4778,6988801.7005,1197,Hampden Street Park,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,NORTH LAKES,15 HAMPDEN STREET NORTH LAKES,NO
494281.0007,7004490.7785,1198,Caboolture Community Garden,Park\Local Recreatio,No,No,No,No,No,No,No,Yes,No,No,No,No,No,CABOOLTURE,35 WATT STREET CABOOLTURE,NO
495669.6299,7006204.1395,1199,Ruby Street Park,Park\Local Recreatio,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,CABOOLTURE,2-8 MCNABB STREET CABOOLTURE,NO
496972.6308,6975046.021,1200,Ivan Stegman Park,Park\Linear Linkage,No,No,No,No,Yes,No,No,No,No,No,No,No,No,ALBANY CREEK,10-12 WILLOW STREET ALBANY CREEK,NO
498518.4449,6982116.2588,1201,Eddie Hyland Park (Lawnton Swimming Comp,Park\Community Facil,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,LAWNTON,1-25 LAWNTON POCKET ROAD LAWNTON,NO
494255.0108,6981177.6116,1202,Barlee Court Park,Park\Local Recreatio,No,No,No,No,No,No,No,No,No,No,No,No,No,WARNER,8 BARLEE COURT WARNER,NO
498342.8994,6996144.1155,1203,Old Bay Road Park,Park\Amenity Park,No,No,No,No,No,No,No,No,No,No,No,No,No,BURPENGARY EAST,524A OLD BAY ROAD BURPENGARY EAST,NO
520406.5138,7005435.7375,1204,Edwin Schrag Park,Park\Regional Foresh,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,WOORIM,1-91 BOYD STREET WOORIM,NO
500928.2282,6987225.9633,1205,Tribeca Circuit Park,Park\Local Recreatio,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,NORTH LAKES,6 TRIBECA CIRCUIT NORTH LAKES,NO
505378.4044,6999172.8699,1206,A&M Lehman Park,Park\Local Foreshore,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,BEACHMERE,1 BIGGS AVENUE BEACHMERE,NO
494895.2347,6992214.5883,1207,Nicholas Close Park,Park\Local Recreatio,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,NARANGBA,2-10 NICHOLAS CLOSE NARANGBA,NO
509776.357,6990792.1344,1208,Hubner Park,Park\Amenity Park,No,No,No,No,No,No,No,No,No,No,No,No,No,NEWPORT,27 NEWPORT DRIVE NEWPORT,NO
497903.5404,6987769.5329,1209,Bob Brock Park,Park\District Sports,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,DAKABIN,243-253 MARSDEN ROAD DAKABIN,NO
502648.7231,6989157.9019,1210,Rest And Remember Park,Park\Linear Linkage,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,,,NO
509798.907,6987918.4098,1211,Redcliffe Botanic Gardens Wall,Park\Regional Recrea,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,REDCLIFFE,20-24 HENZELL STREET REDCLIFFE,NO
506053.2077,7006819.5859,1212,Jodi Close Park,Park\Local Recreatio,No,No,No,No,No,No,No,No,No,No,No,No,No,NINGI,43 JODI CLOSE NINGI,NO
511031.2366,7003975.0116,1213,Godwin Beach Esplanade,Park\Local Foreshore,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,GODWIN BEACH,Lot 1 THE ESPLANADE GODWIN BEACH,NO
513153.7544,7009344.5789,1214,Col Fischer Park,Park\District Foresh,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,BANKSIA BEACH,106-116 SOLANDER ESPLANADE BANKSIA BEACH,NO
508931.2131,6986823.0305,1215,Carrick Park,Park\Local Recreatio,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,CLONTARF,8-16 ALKOOIE AVENUE CLONTARF,NO
514492.7307,7009015.4768,1216,Chichester Park,Park\Amenity Park,No,No,No,No,No,No,No,Yes,No,No,No,No,No,BANKSIA BEACH,51 AVON AVENUE BANKSIA BEACH,NO
497261.6613,6970992.7518,1217,Moola Park,Park\Local Recreatio,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,EVERTON HILLS,6 ELIZABETH STREET EVERTON HILLS,NO
513345.847,7008026.7601,1218,Kakadu Beach Park,Park\District Foresh,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,BANKSIA BEACH,4-6 SOLANDER ESPLANADE BANKSIA BEACH,NO
496845.9467,7005285.3163,1219,Morrow Street Park,Park\Local Recreatio,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,CABOOLTURE,1-5 ATFIELD STREET CABOOLTURE,NO
498551.5122,6986020.8268,1220,Myles Sparling Playground,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,KALLANGUR,1-5 MERYLL COURT KALLANGUR,NO
509308.7189,6987186.6361,1221,Hitchins Park,Park\Amenity Park,No,No,No,No,No,No,No,No,No,No,No,No,No,MARGATE,3 ROSEWOOD CRESCENT MARGATE,NO
493985.5033,7000299.277,1222,Bilby Drive Park,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,MORAYFIELD,25-39 BILBY DRIVE MORAYFIELD,NO
493357.801,7004091.1379,1223,Xanadu Drive Reserve,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,BELLMERE,31 XANADU DRIVE BELLMERE,NO
509567.6515,6990238.8638,1224,Cormorant Canal Park,Park\Amenity Park,No,No,No,No,No,No,No,No,No,No,No,No,No,NEWPORT,154A GRIFFITH ROAD NEWPORT,NO
506653.6097,6989498.602,1225,Greg Enright Park,Park\Local Recreatio,No,No,No,No,No,No,No,No,No,No,No,No,No,ROTHWELL,516 ANZAC AVENUE ROTHWELL,NO
498058.2115,6971162.7642,1226,Everton Glen Reserve,Park\Linear Linkage,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,EVERTON HILLS,11 CABRILLA STREET EVERTON HILLS,NO
499129.8693,6987412.4292,1227,Byron Court Park,Park\Amenity Park,No,No,No,No,No,No,No,No,No,No,No,No,No,KALLANGUR,1 GLASS HOUSE CIRCUIT KALLANGUR,NO
494862.7042,6980812.3968,1228,Norland Street Park,Park\Local Recreatio,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,WARNER,51 GUM STREET WARNER,NO
495600.228,6980698.7927,1229,Paramount Drive Reserve,Park\Local Recreatio,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,WARNER,33 PARAMOUNT DRIVE WARNER,NO
514314.4733,7009899.6759,1230,Tasman Park,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,BANKSIA BEACH,206 ENDEAVOUR DRIVE BANKSIA BEACH,NO
492066.3269,6972144.3338,1231,Tyler Reserve,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,BUNYA,Lot 38 RETREAT COURT BUNYA,NO
508706.681,6989744.1715,1232,Jabiru Canal Park,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,NEWPORT,250 GRIFFITH ROAD NEWPORT,NO
497130.296,6985782.5729,1233,Eucumbene Park,Park\Local Recreatio,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,PETRIE,52 EUCUMBENE DRIVE PETRIE,NO
496700.9605,6981878.8303,1234,Baker Street Park,Park\Local Recreatio,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,BRAY PARK,97 BAKER STREET BRAY PARK,NO
504356.843,6989996.1903,1235,Stanley Jones Reserve,Park\Local Recreatio,No,No,No,No,No,No,No,No,No,No,No,No,No,ROTHWELL,18 HUBNER DRIVE ROTHWELL,NO
502643.1218,6989474.3256,1236,Hoya Close Park,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,NORTH LAKES,18 GREYGUM STREET NORTH LAKES,NO
496632.3068,6995288.1324,1237,Symphony Crescent Park,Park\District Recrea,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,BURPENGARY,63-69 FERNANDO STREET BURPENGARY,NO
499637.2949,6985238.8137,1238,Elsie Street Park,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,KALLANGUR,31B ELSIE STREET KALLANGUR,NO
495165.3619,6980668.2085,1239,Graeme Ashworth Park,Park\Local Recreatio,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,WARNER,38 EVEREST STREET WARNER,NO
507809.8933,6988010.9635,1240,Sunstate Park,Park\Local Recreatio,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,KIPPA-RING,24 ARAFURA COURT KIPPA-RING,NO
493747.6151,6994359.8896,1241,Narangba Valley Town Square,Park\Local Civic Par,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,NARANGBA,228-230 YOUNG ROAD NARANGBA,NO
508638.8921,6984956.1592,1242,Pelican Park,Park\Regional Foresh,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,CLONTARF,103-145 HORNIBROOK ESPLANADE CLONTARF,NO
507509.3073,6989610.2933,1243,Masterton Street Park,Park\Amenity Park,No,No,No,No,No,No,No,No,No,No,No,No,No,KIPPA-RING,30A MASTERTON STREET KIPPA-RING,NO
508561.2299,7002549.9707,1244,Bayside Drive Park (West),Park\Local Foreshore,No,No,No,No,No,No,No,No,No,No,No,No,No,,,No
485905.0142,6971276.6307,1245,Day Park,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,SAMFORD VALLEY,Lot 203 DAYS ROAD SAMFORD VALLEY,NO
509766.2633,6990317.3318,1246,Seagull Canal Park,Park\Amenity Park,No,No,No,No,Yes,No,No,No,No,No,No,No,No,NEWPORT,131 GRIFFITH ROAD NEWPORT,NO
493774.7105,6980569.9536,1247,Tosca Street Park,Park\Local Recreatio,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,CASHMERE,11 TOSCA STREET CASHMERE,NO
500521.7181,6988044.7679,1248,Oxley Street Park,Park\Local Recreatio,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,NORTH LAKES,6 FLINDERS PARADE NORTH LAKES,NO
511404.778,6991268.3758,1249,Scarborough Beach Park,Park\Regional Foresh,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,SCARBOROUGH,52-108 LANDSBOROUGH AVENUE SCARBOROUGH,NO
492520.6995,7003269.0221,1250,Westminster Road Park,Park\Local Recreatio,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,BELLMERE,1-5 WESTMINSTER ROAD BELLMERE,NO
499677.8985,6986895.2466,1251,Freshwater Reserve,Park\Linear Linkage,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,KALLANGUR,222 SCHOOL ROAD KALLANGUR,NO
509688.4769,6990319.6729,1252,Petrel Canal Park,Park\Amenity Park,No,No,No,No,No,No,No,No,No,No,No,No,No,NEWPORT,150A GRIFFITH ROAD NEWPORT,NO
501511.6676,6985790.4021,1253,Brays Road Park,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,MURRUMBA DOWNS,35 BRAYS ROAD MURRUMBA DOWNS,NO
494730.9048,6992720.2978,1254,Marshman Road Park (North),Park\Linear Linkage,No,No,No,No,Yes,No,No,No,No,No,No,No,No,NARANGBA,2-24 NOCTURNAL PROMENADE NARANGBA,NO
501506.7617,6988808.6738,1255,Horn Parkway,Park\Linear Linkage,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,NORTH LAKES,49 COPELAND DRIVE NORTH LAKES,NO
498627.4351,6985355.7157,1256,Jim Hassall Park,Park\Local Recreatio,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,KALLANGUR,11 BLUEGUM STREET KALLANGUR,NO
503214.4081,6989271.0127,1257,Park Vista Drive Park (North),Park\Linear Linkage,No,No,No,No,No,Yes,No,No,No,No,No,No,No,MANGO HILL,Lot 907 PARK VISTA DRIVE MANGO HILL,NO
497844.8345,6993119.0802,1258,Jimbarri Court Park,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,BURPENGARY,18 JANE PLACE BURPENGARY,NO
497138.6227,7005577.4474,1259,McAndrew Street Park,Park\Local Recreatio,No,No,No,No,Yes,No,No,No,No,No,No,No,No,CABOOLTURE,23-25 MCANDREW STREET CABOOLTURE,NO
507144.828,6989290.2531,1260,Henry Pieper Park,Park\Local Recreatio,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,KIPPA-RING,409 ANZAC AVENUE KIPPA-RING,NO
492358.5435,7004177.6354,1261,Pardalote Place Park,Park\Local Recreatio,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,BELLMERE,11-17 PARDALOTE PLACE BELLMERE,NO
496967.9259,6981557.3211,1262,Les Hughes Sporting Complex,Park\District Sports,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BRAY PARK,119 FRANCIS ROAD BRAY PARK,NO
510118.1678,6984801.1397,1263,Crockatt Park,Park\Regional Foresh,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,WOODY POINT,229 HORNIBROOK ESPLANADE WOODY POINT,NO
497160.308,6980479.9758,1264,Wendy Allison Park,Park\Local Sports Pa,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,STRATHPINE,188 SAMSONVALE ROAD STRATHPINE,NO
502301.995,6988171.7976,1265,Dorrigo Court Park,Park\Local Recreatio,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,NORTH LAKES,1-3 HEATHCOTE AVENUE NORTH LAKES,NO
493771.5772,6969161.0874,1266,Beverley Reserve,Park\Local Recreatio,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,,,No
511703.667,7004297.1185,1267,Bestmann Road - Beach Reserve,Park\Local Recreatio,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,SANDSTONE POINT,317A BESTMANN ROAD SANDSTONE POINT,NO
482616.0937,6991739.146,1268,Railway Street Park,Park\Local Recreatio,Yes,No,No,No,No,No,No,No,No,No,No,No,No,DAYBORO,6 RAILWAY STREET DAYBORO,NO
512367.8553,7004665.2255,1269,Clovelly Place Park,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,SANDSTONE POINT,221 BESTMANN ROAD SANDSTONE POINT,NO
499099.4138,6985266.1796,1270,Coling Park,Park\Local Recreatio,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,KALLANGUR,59 SCHOOL ROAD KALLANGUR,NO
492585.8538,7002779.0506,1271,Clydebank Court Park,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,BELLMERE,12 PEISLEY COURT BELLMERE,NO
497500.5771,6999613.5304,1272,Turnbull Crescent Park,Park\Local Recreatio,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,MORAYFIELD,38-44 TURNBULL CRESCENT MORAYFIELD,NO
487870.1315,6974775.083,1273,Curlew Road Reserve,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,YUGAR,Lot 13 MT SAMSON ROAD YUGAR,NO
501287.0062,6985337.8647,1274,W F Roberts Reserve,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,MURRUMBA DOWNS,12 CHESTERFIELD DRIVE MURRUMBA DOWNS,NO
498049.3745,6985365.6207,1275,Curruthers Park,Park\Local Recreatio,No,No,No,No,No,No,No,No,No,No,No,No,No,KALLANGUR,2A LEIS ROAD KALLANGUR,NO
494690.48,7002019.4534,1276,Mark Street Park,Park\Local Recreatio,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,MORAYFIELD,16 MARK STREET MORAYFIELD,NO
494648.5261,7002700.3767,1277,Barossa Crescent Park,Park\Local Recreatio,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,CABOOLTURE SOUTH,22 TORRENS ROAD CABOOLTURE SOUTH,NO
495670.3679,6996681.4689,1278,Burpengary Riding For Disabled,Park\Specific use Sp,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,BURPENGARY,85 KILKENNY DRIVE BURPENGARY,NO
513888.1457,7007723.449,1279,Skippers Canal Park,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,BANKSIA BEACH,14 SHEARWATER CRESCENT BANKSIA BEACH,NO
500389.0056,6993479.3397,1280,Greenshank Crescent Park,Park\Local Recreatio,No,No,No,No,No,No,No,No,No,No,No,No,No,DECEPTION BAY,6-10 GREENSHANK CRESCENT DECEPTION BAY,NO
495644.6489,6976269.1798,1281,Bunya Park Drive Reserve,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,EATONS HILL,48 BUNYA PARK DRIVE EATONS HILL,NO
493003.5923,6993439.3451,1282,Piccabeen Court Park,Park\Linear Linkage,No,No,No,No,No,No,No,No,No,No,No,No,No,NARANGBA,20A PICCABEEN COURT NARANGBA,NO
507057.1153,7013554.4926,1283,Pioneer Park (Boat Ramp) (Sout,Park\Amenity Park,No,No,No,No,No,No,No,No,No,No,No,No,No,,,No
501185.2648,6984040.4944,1284,Miers Park,Park\Local Recreatio,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,MURRUMBA DOWNS,12 RESERVE COURT MURRUMBA DOWNS,NO
494349.2641,7006417.6318,1285,Caboolture Carriage Club,Park\Specific use Sp,No,No,No,No,No,No,No,No,No,No,No,No,No,CABOOLTURE,78-98 OLD GYMPIE ROAD CABOOLTURE,NO
496140.8896,6995186.6666,1286,Mirra Street Park,Park\Local Recreatio,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,BURPENGARY,28 CRENDON STREET BURPENGARY,NO
520435.249,7004684.5865,1287,Koolamara Park,Park\Local Foreshore,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,WOORIM,105 ARCADIA AVENUE WOORIM,NO
495632.9343,6969365.9876,1288,Leslie Street Reserve (Arana Hills),Park\Local Recreatio,No,No,No,No,No,No,No,No,No,No,No,No,No,ARANA HILLS,13-21 LESLIE STREET ARANA HILLS,NO
508785.7167,6989052.4514,1289,Macfarlane Park,Park\Local Recreatio,Yes,No,No,No,No,No,No,No,No,No,No,No,No,KIPPA-RING,16 MACFARLANE STREET KIPPA-RING,NO
509435.9347,6986281.3176,1290,Seacrest Park,Park\Linear Linkage,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,MARGATE,1-5 SEACREST AVENUE MARGATE,NO
510512.553,6990190.001,1291,Roma Park,Park\Local Recreatio,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,SCARBOROUGH,22-30 ROMA STREET SCARBOROUGH,NO
